0.93000,-0.0025,-0.0064,0.0193,1.5463,0.1476,-9.2884,0.2940,0.0075,0.8385,15.0000,0
0.94000,-0.0026,-0.0065,0.0193,1.5463,0.1428,-9.2784,0.2935,0.0080,0.8385,15.0000,0
0.95000,-0.0026,-0.0064,0.0193,1.5421,0.1383,-9.2896,0.2945,0.0075,0.8385,15.0000,0
0.96000,-0.0026,-0.0064,0.0193,1.5461,0.1429,-9.2837,0.2980,0.0055,0.8395,15.0000,0
0.97000,-0.0026,-0.0065,0.0193,1.5411,0.1489,-9.2828,0.2975,0.0055,0.8400,15.0000,0
0.98000,-0.0026,-0.0064,0.0193,1.5486,0.1340,-9.2850,0.2975,0.0055,0.8400,15.0000,0
0.99000,-0.0026,-0.0064,0.0193,1.5457,0.1395,-9.2864,0.2980,0.0050,0.8400,15.0000,0
1.00000,-0.0026,-0.0064,0.0193,1.5410,0.1514,-9.2836,0.2980,0.0055,0.8395,15.0000,0
1.01000,0.0047,-0.0042,0.0190,1.4918,0.2111,-9.9821,0.2975,0.0055,0.8400,15.0000,0
1.02000,0.0047,-0.0042,0.0190,1.4840,0.2112,-9.9831,0.2980,0.0055,0.8400,15.0000,0
1.03000,0.0047,-0.0042,0.0190,1.4800,0.2176,-9.9740,0.2980,0.0050,0.8395,15.0000,0
1.04000,0.0047,-0.0042,0.0190,1.4851,0.2061,-9.9801,0.2975,0.0055,0.8400,15.0000,0
1.05000,0.0047,-0.0042,0.0190,1.4837,0.2065,-9.9846,0.2980,0.0050,0.8395,15.0000,0
1.06000,0.0047,-0.0042,0.0190,1.4829,0.2073,-9.9843,0.2975,0.0055,0.8395,15.0000,0
1.07000,0.0047,-0.0042,0.0190,1.4817,0.2094,-9.9843,0.2980,0.0050,0.8395,15.0000,0
1.08000,0.0047,-0.0042,0.0190,1.4772,0.2120,-9.9796,0.2980,0.0050,0.8400,15.0000,0
1.09000,0.0047,-0.0042,0.0190,1.4810,0.2100,-9.9817,0.2975,0.0055,0.8400,15.0000,0
1.10000,0.0047,-0.0042,0.0190,1.4808,0.1996,-9.9783,0.2975,0.0055,0.8395,15.0000,0
1.11000,0.0047,-0.0042,0.0190,1.4794,0.2103,-9.9795,0.2980,0.0055,0.8400,15.0000,0
1.12000,0.0047,-0.0042,0.0190,1.4786,0.2016,-9.9880,0.2980,0.0055,0.8395,15.0000,0
1.13000,0.0047,-0.0042,0.0190,1.4765,0.2018,-9.9810,0.2985,0.0050,0.8390,15.0000,0
1.14000,0.0047,-0.0042,0.0190,1.4811,0.2064,-9.9819,0.2985,0.0055,0.8400,15.0000,0
1.15000,0.0047,-0.0042,0.0190,1.4669,0.1995,-9.9866,0.2980,0.0055,0.8395,15.0000,0
1.16000,0.0047,-0.0042,0.0190,1.4789,0.2040,-9.9795,0.2985,0.0055,0.8400,15.0000,0
1.17000,0.0047,-0.0042,0.0190,1.4772,0.2095,-9.9853,0.2985,0.0050,0.8395,15.0000,0
1.18000,0.0047,-0.0042,0.0190,1.4812,0.2051,-9.9790,0.2980,0.0050,0.8395,15.0000,0
1.19000,0.0047,-0.0042,0.0190,1.4845,0.2045,-9.9828,0.2975,0.0055,0.8395,15.0000,0
1.20000,0.0047,-0.0042,0.0190,1.4741,0.2015,-9.9885,0.2975,0.0060,0.8385,15.0000,0
1.21000,-0.0057,-0.0042,0.0190,1.4434,0.1705,-9.6679,0.2945,0.0075,0.8385,15.0000,0
1.22000,-0.0057,-0.0042,0.0190,1.4455,0.1660,-9.6723,0.2940,0.0080,0.8395,15.0000,0
1.23000,-0.0057,-0.0042,0.0190,1.4376,0.1697,-9.6612,0.2940,0.0075,0.8390,15.0000,0
1.24000,-0.0057,-0.0042,0.0190,1.4500,0.1685,-9.6663,0.2940,0.0075,0.8390,15.0000,0
1.25000,-0.0057,-0.0042,0.0190,1.4388,0.1715,-9.6623,0.2940,0.0075,0.8390,15.0000,0
1.26000,-0.0057,-0.0042,0.0190,1.4450,0.1731,-9.6562,0.2940,0.0085,0.8390,15.0000,0
1.27000,-0.0057,-0.0042,0.0190,1.4477,0.1690,-9.6663,0.2940,0.0080,0.8395,15.0000,0
1.28000,-0.0057,-0.0042,0.0190,1.4516,0.1738,-9.6666,0.2935,0.0080,0.8395,15.0000,0
1.29000,-0.0057,-0.0042,0.0190,1.4446,0.1770,-9.6713,0.2935,0.0080,0.8395,15.0000,0
1.30000,-0.0057,-0.0042,0.0190,1.4412,0.1754,-9.6633,0.2940,0.0080,0.8395,15.0000,0
1.31000,-0.0057,-0.0042,0.0190,1.4439,0.1695,-9.6726,0.2940,0.0075,0.8395,15.0000,0
1.32000,-0.0057,-0.0042,0.0190,1.4453,0.1762,-9.6703,0.2940,0.0075,0.8395,15.0000,0
1.33000,-0.0057,-0.0042,0.0190,1.4434,0.1762,-9.6679,0.2940,0.0075,0.8385,15.0000,0
1.34000,-0.0057,-0.0042,0.0190,1.4443,0.1700,-9.6691,0.2940,0.0080,0.8390,15.0000,0
1.35000,-0.0057,-0.0042,0.0190,1.4473,0.1791,-9.6669,0.2940,0.0080,0.8385,15.0000,0
1.36000,-0.0057,-0.0042,0.0190,1.4453,0.1710,-9.6687,0.2940,0.0085,0.8390,15.0000,0
1.37000,-0.0057,-0.0042,0.0190,1.4483,0.1714,-9.6615,0.2940,0.0075,0.8395,15.0000,0
1.38000,-0.0057,-0.0042,0.0190,1.4384,0.1671,-9.6694,0.2940,0.0075,0.8395,15.0000,0
1.39000,-0.0057,-0.0042,0.0190,1.4371,0.1755,-9.6711,0.2935,0.0080,0.8395,15.0000,0
1.40000,-0.0057,-0.0042,0.0190,1.4399,0.1744,-9.6674,0.2935,0.0080,0.8390,15.0000,0
1.41000,-0.0004,-0.0131,0.0119,1.3914,0.1256,-9.7243,0.2940,0.0075,0.8395,15.0000,0
1.42000,-0.0004,-0.0131,0.0119,1.3899,0.1174,-9.7286,0.2940,0.0075,0.8390,15.0000,0
1.43000,-0.0004,-0.0131,0.0119,1.3790,0.1258,-9.7134,0.2945,0.0075,0.8385,15.0000,0
1.44000,-0.0004,-0.0130,0.0119,1.3859,0.1340,-9.7216,0.2940,0.0080,0.8395,15.0000,0
1.45000,-0.0004,-0.0131,0.0119,1.3845,0.1182,-9.7140,0.2940,0.0075,0.8395,15.0000,0
1.46000,-0.0004,-0.0131,0.0118,1.3821,0.1215,-9.7304,0.2965,0.0055,0.8395,15.0000,0
1.47000,-0.0004,-0.0131,0.0118,1.3828,0.1197,-9.7154,0.2970,0.0050,0.8395,15.0000,0
1.48000,-0.0004,-0.0131,0.0118,1.3767,0.1205,-9.7284,0.2970,0.0055,0.8395,15.0000,0
1.49000,-0.0004,-0.0131,0.0118,1.3827,0.1260,-9.7283,0.2965,0.0055,0.8395,15.0000,0
